source,engine,workload,dataset,prompt_mode,n_requests,mean_latency_ms,speedup_vs_no_cache,cache_hit_rate,wasted_compute_ratio,reuse_density,reused_prefix_tokens_total,recompute_tokens_total,policy_net_utility_ms,semantic_partial_hits,layer_reuse_events
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/daily_dialog/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_templated_cuda_0.json,frequency_speculative,public_dataset,daily_dialog,templated,64,40.021882,1.147470,0.000000,0.000000,0.459998,5146.0,6041.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/daily_dialog/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_templated_cuda_0.json,shadow_kv,public_dataset,daily_dialog,templated,64,42.017125,1.092980,0.000000,0.000000,0.467418,5229.0,5958.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda_0.json,no_cache,public_dataset,dolly,templated,64,46.747041,1.000000,0.000000,0.000000,0.000000,0.0,10453.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda_0.json,reactive_prefix_cache,public_dataset,dolly,templated,64,49.272338,0.948748,0.000000,0.000000,0.445996,4662.0,5791.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda_0.json,greedy_prefix_cache,public_dataset,dolly,templated,64,46.959666,0.995472,0.000000,0.000000,0.445996,4662.0,5791.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,dolly,templated,64,46.963708,0.995387,0.000000,0.000000,0.445996,4662.0,5791.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda_0.json,frequency_speculative,public_dataset,dolly,templated,64,43.896329,1.064942,0.000000,0.000000,0.438917,4588.0,5865.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/dolly/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_templated_cuda_0.json,shadow_kv,public_dataset,dolly,templated,64,42.465652,1.100820,0.000000,0.000000,0.445996,4662.0,5791.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda_0.json,no_cache,public_dataset,oasst1,templated,64,44.754734,1.000000,0.000000,0.000000,0.000000,0.0,11730.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda_0.json,reactive_prefix_cache,public_dataset,oasst1,templated,64,44.711157,1.000975,0.000000,0.000000,0.381330,4473.0,7257.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda_0.json,greedy_prefix_cache,public_dataset,oasst1,templated,64,44.602333,1.003417,0.000000,0.000000,0.381330,4473.0,7257.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,oasst1,templated,64,45.700785,0.979299,0.000000,0.000000,0.381330,4473.0,7257.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda_0.json,frequency_speculative,public_dataset,oasst1,templated,64,46.741704,0.957490,0.000000,0.000000,0.375277,4402.0,7328.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/oasst1/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_templated_cuda_0.json,shadow_kv,public_dataset,oasst1,templated,64,40.097048,1.116160,0.000000,0.000000,0.381330,4473.0,7257.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda_0.json,no_cache,public_dataset,samsum,templated,64,52.887463,1.000000,0.000000,0.000000,0.000000,0.0,15931.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda_0.json,reactive_prefix_cache,public_dataset,samsum,templated,64,47.734584,1.107949,0.000000,0.000000,0.328228,5229.0,10702.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda_0.json,greedy_prefix_cache,public_dataset,samsum,templated,64,46.764967,1.130921,0.000000,0.000000,0.328228,5229.0,10702.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,samsum,templated,64,47.551821,1.112207,0.000000,0.000000,0.328228,5229.0,10702.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda_0.json,frequency_speculative,public_dataset,samsum,templated,64,47.315066,1.117772,0.000000,0.000000,0.323018,5146.0,10785.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/samsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_templated_cuda_0.json,shadow_kv,public_dataset,samsum,templated,64,47.257273,1.119139,0.000000,0.000000,0.328228,5229.0,10702.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda_0.json,no_cache,public_dataset,ultrachat,templated,64,73.369614,1.000000,0.000000,0.000000,0.000000,0.0,24166.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda_0.json,reactive_prefix_cache,public_dataset,ultrachat,templated,64,70.205359,1.045071,0.000000,0.000000,0.200737,4851.0,19315.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda_0.json,greedy_prefix_cache,public_dataset,ultrachat,templated,64,70.321216,1.043350,0.000000,0.000000,0.200737,4851.0,19315.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,ultrachat,templated,64,69.902273,1.049603,0.000000,0.000000,0.200737,4851.0,19315.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda_0.json,frequency_speculative,public_dataset,ultrachat,templated,64,67.277818,1.090547,0.000000,0.000000,0.197550,4774.0,19392.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/ultrachat/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_templated_cuda_0.json,shadow_kv,public_dataset,ultrachat,templated,64,63.253575,1.159928,0.000000,0.000000,0.200737,4851.0,19315.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda_0.json,no_cache,public_dataset,xsum,templated,64,77.454614,1.000000,0.000000,0.000000,0.000000,0.0,25136.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda_0.json,reactive_prefix_cache,public_dataset,xsum,templated,64,67.509532,1.147314,0.000000,0.000000,0.198003,4977.0,20159.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda_0.json,greedy_prefix_cache,public_dataset,xsum,templated,64,68.816297,1.125527,0.000000,0.000000,0.198003,4977.0,20159.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,xsum,templated,64,67.711201,1.143897,0.000000,0.000000,0.198003,4977.0,20159.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda_0.json,frequency_speculative,public_dataset,xsum,templated,64,65.462132,1.183197,0.000000,0.000000,0.194860,4898.0,20238.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!Qwen_Qwen2.5-1.5B-Instruct/xsum/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_templated_cuda_0.json,shadow_kv,public_dataset,xsum,templated,64,63.121638,1.227069,0.000000,0.000000,0.198003,4977.0,20159.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/ag_news/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_templated_cuda_0.json,no_cache,public_dataset,ag_news,templated,64,34.364271,1.000000,0.000000,0.000000,0.000000,0.0,11354.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/ag_news/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_templated_cuda_0.json,reactive_prefix_cache,public_dataset,ag_news,templated,64,33.035375,1.040226,0.000000,0.000000,0.504932,5733.0,5621.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/ag_news/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_templated_cuda_0.json,greedy_prefix_cache,public_dataset,ag_news,templated,64,31.311182,1.097508,0.000000,0.000000,0.504932,5733.0,5621.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/ag_news/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,ag_news,templated,64,35.229631,0.975437,0.000000,0.000000,0.504932,5733.0,5621.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/ag_news/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_templated_cuda_0.json,frequency_speculative,public_dataset,ag_news,templated,64,30.431796,1.129223,0.000000,0.000000,0.496917,5642.0,5712.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/ag_news/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_ag_news_templated_cuda_0.json,shadow_kv,public_dataset,ag_news,templated,64,28.820275,1.192364,0.000000,0.000000,0.504932,5733.0,5621.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/alpaca_eval/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_templated_cuda_0.json,no_cache,public_dataset,alpaca_eval,templated,64,31.849046,1.000000,0.000000,0.000000,0.000000,0.0,8888.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/alpaca_eval/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_templated_cuda_0.json,reactive_prefix_cache,public_dataset,alpaca_eval,templated,64,30.690946,1.037734,0.000000,0.000000,0.652115,5796.0,3092.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/alpaca_eval/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_templated_cuda_0.json,greedy_prefix_cache,public_dataset,alpaca_eval,templated,64,31.747980,1.003183,0.000000,0.000000,0.652115,5796.0,3092.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/alpaca_eval/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,alpaca_eval,templated,64,33.599174,0.947912,0.000000,0.000000,0.652115,5796.0,3092.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/alpaca_eval/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_templated_cuda_0.json,frequency_speculative,public_dataset,alpaca_eval,templated,64,29.945079,1.063582,0.000000,0.000000,0.641764,5704.0,3184.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/alpaca_eval/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_alpaca_eval_templated_cuda_0.json,shadow_kv,public_dataset,alpaca_eval,templated,64,28.520573,1.116704,0.000000,0.000000,0.652115,5796.0,3092.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/banking77/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_templated_cuda_0.json,no_cache,public_dataset,banking77,templated,64,31.772208,1.000000,0.000000,0.000000,0.000000,0.0,8843.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/banking77/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_templated_cuda_0.json,reactive_prefix_cache,public_dataset,banking77,templated,64,31.131614,1.020577,0.000000,0.000000,0.662558,5859.0,2984.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/banking77/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_templated_cuda_0.json,greedy_prefix_cache,public_dataset,banking77,templated,64,33.825418,0.939300,0.000000,0.000000,0.662558,5859.0,2984.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/banking77/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,banking77,templated,64,33.291099,0.954375,0.000000,0.000000,0.662558,5859.0,2984.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/banking77/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_templated_cuda_0.json,frequency_speculative,public_dataset,banking77,templated,64,30.914271,1.027752,0.000000,0.000000,0.652041,5766.0,3077.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/banking77/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_banking77_templated_cuda_0.json,shadow_kv,public_dataset,banking77,templated,64,28.987553,1.096064,0.000000,0.000000,0.662558,5859.0,2984.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/cnn_dailymail/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_templated_cuda_0.json,no_cache,public_dataset,cnn_dailymail,templated,64,71.333344,1.000000,0.000000,0.000000,0.000000,0.0,34510.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/cnn_dailymail/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_templated_cuda_0.json,reactive_prefix_cache,public_dataset,cnn_dailymail,templated,64,66.914928,1.066030,0.000000,0.000000,0.189858,6552.0,27958.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/cnn_dailymail/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_templated_cuda_0.json,greedy_prefix_cache,public_dataset,cnn_dailymail,templated,64,66.946903,1.065521,0.000000,0.000000,0.189858,6552.0,27958.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/cnn_dailymail/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,cnn_dailymail,templated,64,67.006972,1.064566,0.000000,0.000000,0.189858,6552.0,27958.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/cnn_dailymail/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_templated_cuda_0.json,frequency_speculative,public_dataset,cnn_dailymail,templated,64,66.200738,1.077531,0.000000,0.000000,0.183831,6344.0,28166.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/cnn_dailymail/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_cnn_dailymail_templated_cuda_0.json,shadow_kv,public_dataset,cnn_dailymail,templated,64,61.295252,1.163766,0.000000,0.000000,0.189858,6552.0,27958.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/daily_dialog/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_templated_cuda_0.json,no_cache,public_dataset,daily_dialog,templated,64,34.893438,1.000000,0.000000,0.000000,0.000000,0.0,13381.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/daily_dialog/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_templated_cuda_0.json,reactive_prefix_cache,public_dataset,daily_dialog,templated,64,37.902442,0.920612,0.000000,0.000000,0.484941,6489.0,6892.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/daily_dialog/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_templated_cuda_0.json,greedy_prefix_cache,public_dataset,daily_dialog,templated,64,31.585837,1.104718,0.000000,0.000000,0.484941,6489.0,6892.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/daily_dialog/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,daily_dialog,templated,64,31.344862,1.113211,0.000000,0.000000,0.484941,6489.0,6892.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/daily_dialog/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_templated_cuda_0.json,frequency_speculative,public_dataset,daily_dialog,templated,64,36.519164,0.955483,0.000000,0.000000,0.469546,6283.0,7098.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/daily_dialog/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_daily_dialog_templated_cuda_0.json,shadow_kv,public_dataset,daily_dialog,templated,64,33.522816,1.040886,0.000000,0.000000,0.484941,6489.0,6892.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/dolly/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_templated_cuda_0.json,no_cache,public_dataset,dolly,templated,64,37.323880,1.000000,0.000000,0.000000,0.000000,0.0,12287.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/dolly/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_templated_cuda_0.json,reactive_prefix_cache,public_dataset,dolly,templated,64,37.292467,1.000842,0.000000,0.000000,0.456336,5607.0,6680.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/dolly/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_templated_cuda_0.json,greedy_prefix_cache,public_dataset,dolly,templated,64,34.065973,1.095635,0.000000,0.000000,0.456336,5607.0,6680.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/dolly/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,dolly,templated,64,35.126437,1.062558,0.000000,0.000000,0.456336,5607.0,6680.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/dolly/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_templated_cuda_0.json,frequency_speculative,public_dataset,dolly,templated,64,37.877017,0.985397,0.000000,0.000000,0.449093,5518.0,6769.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/dolly/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_dolly_templated_cuda_0.json,shadow_kv,public_dataset,dolly,templated,64,36.859805,1.012590,0.000000,0.000000,0.456336,5607.0,6680.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/oasst1/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_templated_cuda_0.json,no_cache,public_dataset,oasst1,templated,64,39.246688,1.000000,0.000000,0.000000,0.000000,0.0,14198.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/oasst1/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_templated_cuda_0.json,reactive_prefix_cache,public_dataset,oasst1,templated,64,38.304761,1.024590,0.000000,0.000000,0.399352,5670.0,8528.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/oasst1/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_templated_cuda_0.json,greedy_prefix_cache,public_dataset,oasst1,templated,64,35.873533,1.094029,0.000000,0.000000,0.399352,5670.0,8528.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/oasst1/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,oasst1,templated,64,34.519001,1.136959,0.000000,0.000000,0.399352,5670.0,8528.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/oasst1/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_templated_cuda_0.json,frequency_speculative,public_dataset,oasst1,templated,64,34.415813,1.140368,0.000000,0.000000,0.393013,5580.0,8618.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/oasst1/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_oasst1_templated_cuda_0.json,shadow_kv,public_dataset,oasst1,templated,64,31.099530,1.261970,0.000000,0.000000,0.399352,5670.0,8528.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/samsum/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_samsum_templated_cuda_0.json,no_cache,public_dataset,samsum,templated,64,44.968841,1.000000,0.000000,0.000000,0.000000,0.0,18832.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/samsum/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_samsum_templated_cuda_0.json,reactive_prefix_cache,public_dataset,samsum,templated,64,41.428080,1.085468,0.000000,0.000000,0.344573,6489.0,12343.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/samsum/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_samsum_templated_cuda_0.json,greedy_prefix_cache,public_dataset,samsum,templated,64,39.116742,1.149606,0.000000,0.000000,0.344573,6489.0,12343.0,0.000000,0.0,0.0
results/results_T4_42_templated.zip!TinyLlama_TinyLlama-1.1B-Chat-v1.0/samsum/benchmark_hf_TinyLlama_TinyLlama-1.1B-Chat-v1.0_public_dataset_samsum_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,samsum,templated,64,38.086116,1.180715,0.000000,0.000000,0.344573,6489.0,12343.0,0.000000,0.0,0.0
