engine,model,mode,seed,dataset,latency_ms,speedup,hit_rate,waste
shadow_kv_plus_lite,GPT-2,templated,456,samsum,26.73,0.6907,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,ultrachat,26.9,0.8163,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,xsum,29.93,0.701,0.6,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,ag_news,22.11,0.8291,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,alpaca_eval,23.89,0.719,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,banking77,23.66,0.8299,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,cnn_dailymail,25.94,0.8345,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,daily_dialog,16.03,1.2187,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,dolly,21.3,0.9214,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,oasst1,18.18,1.0135,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,samsum,17.92,1.0833,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,ultrachat,24.91,0.7524,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,42,xsum,24.44,0.7922,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,ag_news,23.27,0.6485,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,alpaca_eval,15.93,1.0363,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,banking77,20.66,0.8307,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,cnn_dailymail,26.31,0.827,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,daily_dialog,22.69,0.7221,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,dolly,22.29,0.6335,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,oasst1,24.2,0.8015,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,samsum,21.18,0.8011,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,ultrachat,23.91,0.8281,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,123,xsum,24.42,0.823,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,ag_news,23.14,0.8039,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,alpaca_eval,20.98,0.8986,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,banking77,15.31,1.0356,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,cnn_dailymail,26.96,0.8082,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,daily_dialog,24.97,0.6585,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,dolly,17.54,0.9318,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,oasst1,24.34,0.7361,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,samsum,24.48,0.7547,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,ultrachat,25.84,0.7627,0.35,0.0
shadow_kv_plus_lite,GPT-2,semantic,456,xsum,24.21,0.7822,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,ag_news,69.8,0.7985,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,alpaca_eval,59.3,0.8004,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,banking77,77.86,0.6284,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,cnn_dailymail,287.26,0.8004,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,daily_dialog,92.06,0.7354,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,dolly,88.51,0.7986,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,oasst1,103.91,0.7369,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,samsum,126.9,0.8016,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,ultrachat,226.04,0.8002,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,42,xsum,237.77,0.8002,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,ag_news,75.3,0.8,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,alpaca_eval,76.22,0.7358,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,banking77,77.89,0.6245,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,cnn_dailymail,286.04,0.7981,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,daily_dialog,86.46,0.7944,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,dolly,90.11,0.7996,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,oasst1,121.46,0.7985,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,samsum,128.08,0.8006,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,ultrachat,228.66,0.7994,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,123,xsum,241.36,0.8,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,ag_news,70.59,0.7994,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,alpaca_eval,60.27,0.7943,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,banking77,61.9,0.7971,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,cnn_dailymail,283.49,0.7976,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,daily_dialog,92.11,0.798,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,dolly,81.66,0.8038,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,oasst1,104.16,0.7986,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,samsum,116.96,0.7998,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,ultrachat,233.86,0.7983,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,raw,456,xsum,221.9,0.7978,0.0,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,ag_news,83.31,1.1149,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,alpaca_eval,62.14,1.2505,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,banking77,63.72,1.2224,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,cnn_dailymail,278.37,1.0042,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,daily_dialog,85.04,1.2172,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,dolly,89.2,1.1648,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,oasst1,95.41,1.1687,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,samsum,129.66,1.1393,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,ultrachat,222.84,1.0378,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,42,xsum,233.49,1.0305,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,ag_news,76.47,1.2787,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,alpaca_eval,81.15,0.9575,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,banking77,80.62,0.9701,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,cnn_dailymail,276.73,1.007,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,daily_dialog,85.86,1.2423,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,dolly,103.47,1.0333,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,oasst1,124.07,1.0466,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,samsum,126.77,1.1546,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,ultrachat,222.39,1.0546,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,123,xsum,234.88,1.045,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,ag_news,82.98,1.138,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,alpaca_eval,70.82,1.0769,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,banking77,63.75,1.2177,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,cnn_dailymail,275.64,1.0021,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,daily_dialog,90.9,1.2209,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,dolly,83.42,1.1773,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,oasst1,103.06,1.1639,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,samsum,115.38,1.1994,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,ultrachat,227.28,1.0362,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,templated,456,xsum,218.46,1.0354,0.6,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,ag_news,72.7,0.9217,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,alpaca_eval,82.27,0.6789,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,banking77,65.29,0.8022,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,cnn_dailymail,305.63,0.8278,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,daily_dialog,95.11,0.8474,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,dolly,103.81,0.735,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,oasst1,98.29,0.9135,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,samsum,141.62,0.8295,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,ultrachat,239.44,0.8294,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,42,xsum,247.66,0.8306,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,ag_news,77.9,0.971,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,alpaca_eval,65.93,0.8338,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,banking77,81.9,0.7577,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,cnn_dailymail,303.85,0.8302,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,daily_dialog,87.8,0.937,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,dolly,94.07,0.8598,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,oasst1,122.51,0.8553,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,samsum,140.64,0.8273,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,ultrachat,239.21,0.8293,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,123,xsum,254.03,0.8316,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,ag_news,73.76,0.9341,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,alpaca_eval,64.75,1.0043,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,banking77,85.41,0.6134,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,cnn_dailymail,299.43,0.8297,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,daily_dialog,94.61,0.9358,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,dolly,85.38,0.9313,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,oasst1,105.99,0.8939,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,samsum,123.6,0.8761,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,ultrachat,242.38,0.8294,0.35,0.0
shadow_kv_plus_lite,Qwen2.5-1.5B,semantic,456,xsum,232.0,0.8303,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,ag_news,57.07,0.8006,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,alpaca_eval,43.42,0.7999,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,banking77,47.82,0.7192,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,cnn_dailymail,191.44,0.8007,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,daily_dialog,65.28,0.8089,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,dolly,63.37,0.7971,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,oasst1,73.95,0.8011,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,samsum,96.43,0.7997,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,ultrachat,153.66,0.8005,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,42,xsum,160.07,0.799,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,ag_news,61.67,0.8,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,alpaca_eval,44.88,0.7998,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,banking77,42.4,0.796,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,cnn_dailymail,189.91,0.8023,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,daily_dialog,68.84,0.7618,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,dolly,66.21,0.8982,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,oasst1,87.19,0.8001,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,samsum,94.86,0.8005,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,ultrachat,156.43,0.8005,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,123,xsum,161.35,0.8001,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,ag_news,60.25,0.779,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,alpaca_eval,45.01,0.7918,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,banking77,41.36,0.8006,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,cnn_dailymail,188.26,0.7986,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,daily_dialog,68.84,0.8324,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,dolly,67.46,0.7052,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,oasst1,80.39,0.7602,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,samsum,90.91,0.7942,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,ultrachat,158.37,0.8002,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,raw,456,xsum,151.5,0.7998,0.0,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,ag_news,61.2,1.1836,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,alpaca_eval,58.78,1.0003,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,banking77,44.34,1.3497,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,cnn_dailymail,190.81,0.9721,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,daily_dialog,64.08,1.2832,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,dolly,63.84,1.1906,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,oasst1,77.1,1.0859,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,samsum,98.15,1.1069,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,ultrachat,153.09,1.021,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,42,xsum,159.48,0.9977,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,ag_news,62.32,1.2169,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,alpaca_eval,46.53,1.2746,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,banking77,55.2,1.0731,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,cnn_dailymail,189.57,0.9689,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,daily_dialog,65.83,1.2646,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,dolly,66.75,1.1846,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,oasst1,87.22,1.1002,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,samsum,95.1,1.1253,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,ultrachat,157.33,1.0024,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,123,xsum,160.83,1.0048,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,ag_news,62.69,1.1756,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,alpaca_eval,46.31,1.2806,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,banking77,44.48,1.3387,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,cnn_dailymail,187.11,0.9696,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,daily_dialog,69.81,1.2485,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,dolly,61.12,1.2019,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,oasst1,81.4,1.0764,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,samsum,92.2,1.1224,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,ultrachat,157.64,1.0132,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,templated,456,xsum,152.6,1.0026,0.6,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,ag_news,63.25,0.8407,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,alpaca_eval,48.61,0.9532,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,banking77,47.1,0.9599,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,cnn_dailymail,196.55,0.8301,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,daily_dialog,74.51,0.8304,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,dolly,64.83,0.9331,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,oasst1,75.02,0.9163,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,samsum,105.97,0.8304,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,ultrachat,159.68,0.8274,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,42,xsum,165.62,0.8299,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,ag_news,67.16,0.8289,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,alpaca_eval,49.75,0.8865,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,banking77,45.03,0.9933,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,cnn_dailymail,195.11,0.83,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,daily_dialog,71.36,0.8853,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,dolly,76.82,0.8269,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,oasst1,96.15,0.8288,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,samsum,103.93,0.83,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,ultrachat,162.64,0.8277,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,123,xsum,169.69,0.8279,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,ag_news,64.79,0.8388,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,alpaca_eval,60.0,0.7371,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,banking77,46.44,0.9647,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,cnn_dailymail,193.31,0.8301,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,daily_dialog,70.9,0.934,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,dolly,62.08,0.9429,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,oasst1,78.88,0.9037,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,samsum,100.5,0.8249,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,ultrachat,164.1,0.8316,0.35,0.0
shadow_kv_plus_lite,TinyLlama-1.1B,semantic,456,xsum,157.64,0.8273,0.35,0.0
reactive_prefix_cache,Gemma-2B,raw,42,ag_news,93.03,0.8987,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,alpaca_eval,72.42,0.8991,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,banking77,73.67,0.9042,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,cnn_dailymail,380.12,0.9002,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,daily_dialog,113.7,0.9001,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,dolly,113.68,0.8951,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,oasst1,123.33,0.8986,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,samsum,182.45,0.8958,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,ultrachat,316.09,0.9001,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,42,xsum,318.09,0.899,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,ag_news,101.54,0.8999,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,alpaca_eval,73.77,0.9,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,banking77,74.02,0.9051,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,cnn_dailymail,380.92,0.8993,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,daily_dialog,116.11,0.9062,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,dolly,122.29,0.9003,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,oasst1,145.29,0.9005,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,samsum,179.15,0.8933,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,ultrachat,319.28,0.8963,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,123,xsum,324.2,0.8963,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,ag_news,95.51,0.9021,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,alpaca_eval,74.07,0.8975,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,banking77,73.07,0.8998,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,cnn_dailymail,373.26,0.8985,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,daily_dialog,129.58,0.8996,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,dolly,107.97,0.898,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,oasst1,130.72,0.8952,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,samsum,162.07,0.897,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,ultrachat,321.8,0.8982,0.0,0.108
reactive_prefix_cache,Gemma-2B,raw,456,xsum,307.85,0.8985,0.0,0.108
reactive_prefix_cache,Gemma-2B,templated,42,ag_news,100.29,1.5377,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,alpaca_eval,78.32,1.5585,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,banking77,80.79,1.4489,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,cnn_dailymail,394.51,1.0448,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,daily_dialog,121.52,1.4778,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,dolly,120.26,1.3532,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,oasst1,131.38,1.3832,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,samsum,191.19,1.2854,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,ultrachat,329.35,1.0873,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,42,xsum,328.6,1.1065,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,ag_news,108.31,1.5049,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,alpaca_eval,80.07,1.5459,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,banking77,80.59,1.4855,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,cnn_dailymail,392.56,1.0467,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,daily_dialog,124.88,1.4685,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,dolly,128.84,1.2954,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,oasst1,152.86,1.3067,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,samsum,187.79,1.3084,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,ultrachat,331.62,1.0998,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,123,xsum,335.9,1.0957,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,ag_news,103.53,1.5043,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,alpaca_eval,80.4,1.4979,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,banking77,79.95,1.4565,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,cnn_dailymail,387.43,1.06,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,daily_dialog,136.19,1.4134,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,dolly,114.55,1.3633,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,oasst1,139.64,1.3253,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,samsum,171.87,1.3277,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,ultrachat,335.5,1.0821,0.6,0.0
reactive_prefix_cache,Gemma-2B,templated,456,xsum,316.67,1.0924,0.6,0.0
