gpu,model,model_params_B,dataset,mode,seed,engine,requests_seen,mean_latency_ms,wasted_compute_ms,gpu_tdp_w,estimated_gpu_energy_j,estimated_waste_energy_j,estimated_joules_per_request,calibration_source
t4,google/gemma-2b-it,2.0,cnn_dailymail,raw,456,shadow_kv_plus_best_latency,32,103.26,32.68,70,126.89,1.12,3.9654,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,raw,456,shadow_kv_plus_raw_observer,32,100.2403,126.44,70,116.05,4.34,3.6266,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,no_cache,32,64.0031,0.0,70,78.45,0.0,2.4517,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,reactive_prefix_cache,32,52.7299,0.0,70,63.6,0.0,1.9876,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,greedy_prefix_cache,32,45.0155,0.0,70,54.15,0.0,1.6921,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,strict_reactive_prefix_cache,32,47.2881,0.0,70,54.74,0.0,1.7107,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,frequency_speculative,32,57.8939,872.89,70,96.58,29.98,3.0183,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,shadow_kv,32,42.0062,80.14,70,54.37,2.75,1.699,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,shadow_kv_plus,32,39.8924,0.0,70,52.18,6.07,1.6308,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,shadow_kv_plus_best_latency,32,50.1757,31.61,70,62.29,1.09,1.9465,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,raw,456,shadow_kv_plus_raw_observer,32,40.3334,0.0,70,53.11,8.03,1.6596,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,no_cache,32,61.5299,0.0,70,75.84,0.0,2.37,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,reactive_prefix_cache,32,47.0159,0.0,70,51.86,0.0,1.6205,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,greedy_prefix_cache,32,44.3021,0.0,70,48.92,0.0,1.5287,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,strict_reactive_prefix_cache,32,45.4505,0.0,70,51.11,0.0,1.5972,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,frequency_speculative,32,50.5027,712.32,70,86.91,24.46,2.7158,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,shadow_kv,32,48.6029,93.41,70,61.92,3.21,1.935,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,shadow_kv_plus,32,40.7851,0.0,70,54.98,8.63,1.7181,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,shadow_kv_plus_best_latency,32,42.1232,30.58,70,52.69,1.05,1.6466,estimated
t4,google/gemma-2b-it,2.0,dolly,raw,456,shadow_kv_plus_raw_observer,32,35.9303,0.0,70,48.81,6.33,1.5253,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,no_cache,32,66.4868,0.0,70,79.48,0.0,2.4839,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,reactive_prefix_cache,32,49.7698,0.0,70,58.05,0.0,1.814,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,greedy_prefix_cache,32,49.2125,0.0,70,58.27,0.0,1.821,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,strict_reactive_prefix_cache,32,46.9607,0.0,70,53.74,0.0,1.6795,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,frequency_speculative,32,52.4078,648.13,70,85.65,22.26,2.6766,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,shadow_kv,32,48.1885,37.18,70,60.58,1.28,1.8932,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,shadow_kv_plus,32,43.3937,0.0,70,61.43,9.21,1.9198,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,shadow_kv_plus_best_latency,32,60.9762,33.08,70,78.22,1.14,2.4445,estimated
t4,google/gemma-2b-it,2.0,oasst1,raw,456,shadow_kv_plus_raw_observer,32,46.6899,0.0,70,66.77,8.84,2.0866,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,no_cache,32,72.7649,0.0,70,92.24,0.0,2.8825,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,reactive_prefix_cache,32,53.5891,0.0,70,59.8,0.0,1.8687,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,greedy_prefix_cache,32,54.4642,0.0,70,67.83,0.0,2.1197,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,strict_reactive_prefix_cache,32,50.132,0.0,70,59.1,0.0,1.8469,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,frequency_speculative,32,75.6098,1563.66,70,145.45,53.7,4.5454,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,shadow_kv,32,52.3807,97.39,70,64.77,3.34,2.0239,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,shadow_kv_plus,32,48.1326,0.0,70,67.67,9.77,2.1146,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,shadow_kv_plus_best_latency,32,51.6937,33.31,70,63.69,1.14,1.9903,estimated
t4,google/gemma-2b-it,2.0,samsum,raw,456,shadow_kv_plus_raw_observer,32,49.8439,0.0,70,71.18,10.34,2.2243,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,no_cache,32,98.5633,0.0,70,110.17,0.0,3.4429,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,reactive_prefix_cache,32,80.5938,0.0,70,98.04,0.0,3.0637,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,greedy_prefix_cache,32,85.3761,0.0,70,107.92,0.0,3.3726,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,strict_reactive_prefix_cache,32,80.744,0.0,70,94.08,0.0,2.9399,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,frequency_speculative,32,84.7814,743.64,70,125.1,25.54,3.9093,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,shadow_kv,32,81.276,100.18,70,101.42,3.44,3.1692,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,shadow_kv_plus,32,79.0103,0.0,70,112.16,15.91,3.505,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,shadow_kv_plus_best_latency,32,86.0702,38.47,70,98.39,1.32,3.0748,estimated
t4,google/gemma-2b-it,2.0,ultrachat,raw,456,shadow_kv_plus_raw_observer,32,82.7915,0.0,70,111.72,14.13,3.4913,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,no_cache,32,96.6112,0.0,70,115.03,0.0,3.5945,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,reactive_prefix_cache,32,79.5455,0.0,70,92.76,0.0,2.8987,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,greedy_prefix_cache,32,79.7045,0.0,70,95.97,0.0,2.9989,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,strict_reactive_prefix_cache,32,78.5436,0.0,70,94.5,0.0,2.9531,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,frequency_speculative,32,84.4934,886.07,70,135.54,30.43,4.2356,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,shadow_kv,32,79.8583,127.51,70,105.5,4.38,3.297,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,shadow_kv_plus,32,76.3214,0.0,70,104.32,13.06,3.2601,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,shadow_kv_plus_best_latency,32,84.3591,31.82,70,104.35,1.09,3.261,estimated
t4,google/gemma-2b-it,2.0,xsum,raw,456,shadow_kv_plus_raw_observer,32,78.1805,0.0,70,108.45,17.01,3.3891,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,no_cache,32,57.1802,0.0,70,72.03,0.0,2.2508,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,reactive_prefix_cache,32,41.2857,0.0,70,47.12,0.0,1.4726,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,greedy_prefix_cache,32,41.9964,0.0,70,53.13,0.0,1.6604,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,strict_reactive_prefix_cache,32,47.1027,0.0,70,51.93,0.0,1.6228,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,frequency_speculative,32,48.9151,0.0,70,78.19,17.62,2.4433,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,shadow_kv,32,39.5797,0.0,70,59.29,10.75,1.8528,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,shadow_kv_plus,32,41.7995,66.08,70,48.75,2.27,1.5234,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,shadow_kv_plus_best_latency,32,40.6403,0.0,70,60.69,12.36,1.8966,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,123,shadow_kv_plus_raw_observer,32,40.0932,0.0,70,53.86,7.88,1.6832,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,no_cache,32,61.1811,0.0,70,75.18,0.0,2.3495,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,reactive_prefix_cache,32,39.2295,0.0,70,46.81,0.0,1.4628,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,greedy_prefix_cache,32,38.3347,0.0,70,44.98,0.0,1.4056,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,strict_reactive_prefix_cache,32,38.5491,0.0,70,48.17,0.0,1.5053,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,frequency_speculative,32,52.2652,0.0,70,79.65,17.92,2.4891,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,shadow_kv,32,47.6341,0.0,70,70.51,14.31,2.2035,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,shadow_kv_plus,32,42.9916,0.0,70,62.33,9.32,1.9477,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,shadow_kv_plus_best_latency,32,39.2016,0.0,70,57.99,9.42,1.8123,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,123,shadow_kv_plus_raw_observer,32,39.0597,0.0,70,51.95,7.29,1.6234,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,no_cache,32,61.2978,0.0,70,75.87,0.0,2.3709,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,reactive_prefix_cache,32,43.3345,0.0,70,50.42,0.0,1.5755,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,greedy_prefix_cache,32,39.1579,0.0,70,48.34,0.0,1.5107,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,strict_reactive_prefix_cache,32,40.1933,0.0,70,46.38,0.0,1.4495,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,frequency_speculative,32,49.3126,0.0,70,73.8,17.45,2.3063,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,shadow_kv,32,44.9993,0.0,70,70.37,13.95,2.199,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,shadow_kv_plus,32,44.9375,0.0,70,63.26,9.14,1.9768,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,shadow_kv_plus_best_latency,32,39.8272,0.0,70,53.52,9.21,1.6726,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,123,shadow_kv_plus_raw_observer,32,40.0236,0.0,70,53.99,8.01,1.6871,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,no_cache,32,125.6998,0.0,70,150.24,0.0,4.6952,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,reactive_prefix_cache,32,110.4647,0.0,70,133.42,0.0,4.1694,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,greedy_prefix_cache,32,111.9455,0.0,70,127.36,0.0,3.9799,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,strict_reactive_prefix_cache,32,113.4412,0.0,70,131.35,0.0,4.1047,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,frequency_speculative,32,110.0398,0.0,70,181.79,44.03,5.681,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,shadow_kv,32,107.0815,0.0,70,157.86,34.07,4.9331,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,shadow_kv_plus,32,112.3163,58.54,70,139.24,2.01,4.3512,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,shadow_kv_plus_best_latency,32,113.6197,45.73,70,133.36,1.57,4.1674,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,123,shadow_kv_plus_raw_observer,32,115.8081,40.94,70,146.44,1.41,4.5764,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,no_cache,32,74.6996,0.0,70,90.09,0.0,2.8154,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,reactive_prefix_cache,32,52.4347,0.0,70,60.4,0.0,1.8874,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,greedy_prefix_cache,32,49.5882,0.0,70,57.62,0.0,1.8005,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,strict_reactive_prefix_cache,32,52.1911,0.0,70,64.45,0.0,2.014,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,frequency_speculative,32,53.9273,0.0,70,82.89,17.33,2.5902,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,shadow_kv,32,51.1443,0.0,70,82.29,19.52,2.5715,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,shadow_kv_plus,32,44.6932,0.0,70,61.14,9.27,1.9107,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,shadow_kv_plus_best_latency,32,47.5737,0.0,70,75.63,15.75,2.3634,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,123,shadow_kv_plus_raw_observer,32,47.2834,0.0,70,69.42,9.5,2.1695,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,no_cache,32,62.9987,0.0,70,72.2,0.0,2.2562,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,reactive_prefix_cache,32,46.6161,0.0,70,53.28,0.0,1.6649,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,greedy_prefix_cache,32,50.0343,0.0,70,55.63,0.0,1.7384,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,strict_reactive_prefix_cache,32,46.5148,0.0,70,56.02,0.0,1.7505,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,frequency_speculative,32,54.1451,0.0,70,89.91,22.12,2.8096,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,shadow_kv,32,48.0078,0.0,70,73.02,16.76,2.282,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,shadow_kv_plus,32,44.9795,0.0,70,63.78,7.24,1.9932,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,shadow_kv_plus_best_latency,32,44.2841,0.0,70,63.16,13.17,1.9738,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,123,shadow_kv_plus_raw_observer,32,48.012,135.36,70,59.38,4.65,1.8556,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,no_cache,32,70.6973,0.0,70,82.14,0.0,2.5668,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,reactive_prefix_cache,32,54.5112,0.0,70,60.02,0.0,1.8757,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,greedy_prefix_cache,32,56.4258,0.0,70,64.94,0.0,2.0293,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,strict_reactive_prefix_cache,32,56.1144,0.0,70,63.0,0.0,1.9688,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,frequency_speculative,32,57.028,0.0,70,85.69,19.79,2.6779,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,shadow_kv,32,58.7311,0.0,70,85.18,18.69,2.6618,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,shadow_kv_plus,32,48.3228,0.0,70,64.19,7.55,2.0061,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,shadow_kv_plus_best_latency,32,54.7044,0.0,70,82.21,13.33,2.569,estimated
t4,google/gemma-2b-it,2.0,oasst1,semantic,123,shadow_kv_plus_raw_observer,32,49.968,0.0,70,69.8,9.8,2.1814,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,no_cache,32,79.6143,0.0,70,93.38,0.0,2.9181,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,reactive_prefix_cache,32,64.2093,0.0,70,76.1,0.0,2.378,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,greedy_prefix_cache,32,62.7608,0.0,70,74.45,0.0,2.3264,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,strict_reactive_prefix_cache,32,63.4876,0.0,70,73.95,0.0,2.3108,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,frequency_speculative,32,65.9505,0.0,70,99.37,20.94,3.1054,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,shadow_kv,32,60.7709,0.0,70,82.88,14.65,2.5899,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,shadow_kv_plus,32,61.9045,0.0,70,90.03,11.76,2.8134,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,shadow_kv_plus_best_latency,32,62.9569,0.0,70,90.35,14.2,2.8235,estimated
t4,google/gemma-2b-it,2.0,samsum,semantic,123,shadow_kv_plus_raw_observer,32,59.6066,0.0,70,86.38,10.84,2.6993,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,no_cache,32,111.432,0.0,70,124.87,0.0,3.9022,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,reactive_prefix_cache,32,85.6504,0.0,70,101.46,0.0,3.1707,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,greedy_prefix_cache,32,84.5558,0.0,70,105.98,0.0,3.3119,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,strict_reactive_prefix_cache,32,87.0506,0.0,70,109.18,0.0,3.4119,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,frequency_speculative,32,91.3405,0.0,70,133.84,32.13,4.1824,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,shadow_kv,32,89.3322,0.0,70,121.79,23.07,3.8058,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,shadow_kv_plus,32,79.5304,53.95,70,97.51,1.85,3.0471,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,shadow_kv_plus_best_latency,32,81.1552,70.13,70,94.74,2.41,2.9608,estimated
t4,google/gemma-2b-it,2.0,ultrachat,semantic,123,shadow_kv_plus_raw_observer,32,87.8352,0.0,70,121.48,15.37,3.7962,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,no_cache,32,119.2518,0.0,70,137.14,0.0,4.2855,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,reactive_prefix_cache,32,96.6337,0.0,70,122.17,0.0,3.8177,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,greedy_prefix_cache,32,98.1568,0.0,70,119.05,0.0,3.7204,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,strict_reactive_prefix_cache,32,99.0132,0.0,70,123.07,0.0,3.8458,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,frequency_speculative,32,98.2433,0.0,70,147.64,29.03,4.6138,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,shadow_kv,32,92.4233,0.0,70,136.66,29.79,4.2707,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,shadow_kv_plus,32,90.9478,0.0,70,127.58,16.14,3.9867,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,shadow_kv_plus_best_latency,32,92.4447,0.0,70,133.49,28.71,4.1717,estimated
t4,google/gemma-2b-it,2.0,xsum,semantic,123,shadow_kv_plus_raw_observer,32,93.3838,0.0,70,121.32,17.83,3.7913,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,no_cache,16,82.4688,0.0,70,50.65,0.0,3.1658,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,reactive_prefix_cache,16,54.5782,0.0,70,31.57,0.0,1.9729,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,greedy_prefix_cache,16,48.7646,0.0,70,27.39,0.0,1.7121,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,strict_reactive_prefix_cache,16,51.2999,0.0,70,28.91,0.0,1.8069,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,frequency_speculative,16,59.8263,0.0,70,46.69,10.33,2.9184,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,shadow_kv,16,48.4271,0.0,70,38.24,8.53,2.3902,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,shadow_kv_plus,16,37.8708,0.0,70,26.24,4.11,1.6397,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,shadow_kv_plus_best_latency,16,39.2411,0.0,70,31.15,6.42,1.9468,estimated
t4,google/gemma-2b-it,2.0,ag_news,semantic,42,shadow_kv_plus_raw_observer,16,45.4527,0.0,70,32.94,4.48,2.059,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,no_cache,16,76.6776,0.0,70,45.26,0.0,2.8289,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,reactive_prefix_cache,16,51.0842,0.0,70,30.12,0.0,1.8825,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,greedy_prefix_cache,16,48.1828,0.0,70,30.22,0.0,1.8885,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,strict_reactive_prefix_cache,16,47.1596,0.0,70,26.15,0.0,1.6344,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,frequency_speculative,16,55.9305,0.0,70,43.49,9.27,2.7181,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,shadow_kv,16,48.485,0.0,70,36.61,7.84,2.2882,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,shadow_kv_plus,16,37.5392,0.0,70,27.6,4.4,1.7251,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,shadow_kv_plus_best_latency,16,41.9882,0.0,70,32.4,6.74,2.025,estimated
t4,google/gemma-2b-it,2.0,alpaca_eval,semantic,42,shadow_kv_plus_raw_observer,16,41.4542,0.0,70,27.91,3.22,1.7442,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,no_cache,16,85.3442,0.0,70,51.78,0.0,3.2362,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,reactive_prefix_cache,16,57.7047,0.0,70,32.75,0.0,2.0468,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,greedy_prefix_cache,16,48.5888,0.0,70,27.99,0.0,1.7491,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,strict_reactive_prefix_cache,16,48.683,0.0,70,28.44,0.0,1.7777,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,frequency_speculative,16,59.0905,0.0,70,41.61,8.75,2.6003,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,shadow_kv,16,42.2138,0.0,70,31.04,6.15,1.94,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,shadow_kv_plus,16,37.3626,0.0,70,24.7,3.36,1.5437,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,shadow_kv_plus_best_latency,16,45.1435,0.0,70,32.88,5.97,2.0547,estimated
t4,google/gemma-2b-it,2.0,banking77,semantic,42,shadow_kv_plus_raw_observer,16,38.5973,0.0,70,26.35,3.5,1.6466,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,no_cache,16,143.3633,0.0,70,82.82,0.0,5.1765,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,reactive_prefix_cache,16,116.1461,0.0,70,66.98,0.0,4.1862,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,greedy_prefix_cache,16,112.6392,0.0,70,65.98,0.0,4.124,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,strict_reactive_prefix_cache,16,110.7799,0.0,70,63.14,0.0,3.9464,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,frequency_speculative,16,114.7609,0.0,70,85.63,17.21,5.352,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,shadow_kv,16,103.905,0.0,70,75.82,14.05,4.7386,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,shadow_kv_plus,16,101.4934,38.13,70,57.39,1.31,3.5871,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,shadow_kv_plus_best_latency,16,101.9462,38.96,70,59.19,1.34,3.6993,estimated
t4,google/gemma-2b-it,2.0,cnn_dailymail,semantic,42,shadow_kv_plus_raw_observer,16,101.4502,39.29,70,57.68,1.35,3.6052,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,no_cache,16,95.8814,0.0,70,53.57,0.0,3.3481,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,reactive_prefix_cache,16,55.7546,0.0,70,30.83,0.0,1.9268,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,greedy_prefix_cache,16,55.4714,0.0,70,34.95,0.0,2.1846,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,strict_reactive_prefix_cache,16,60.3104,0.0,70,35.33,0.0,2.208,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,frequency_speculative,16,67.8558,0.0,70,50.09,11.32,3.1308,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,shadow_kv,16,59.1452,0.0,70,44.74,8.92,2.7964,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,shadow_kv_plus,16,39.6102,0.0,70,27.51,3.92,1.7193,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,shadow_kv_plus_best_latency,16,45.7118,75.09,70,30.46,2.58,1.9035,estimated
t4,google/gemma-2b-it,2.0,daily_dialog,semantic,42,shadow_kv_plus_raw_observer,16,49.4656,0.0,70,34.5,4.35,2.1562,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,42,no_cache,16,94.0038,0.0,70,56.36,0.0,3.5223,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,42,reactive_prefix_cache,16,58.1742,0.0,70,33.13,0.0,2.0707,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,42,greedy_prefix_cache,16,56.3975,0.0,70,32.63,0.0,2.0392,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,42,strict_reactive_prefix_cache,16,58.4964,0.0,70,32.89,0.0,2.0557,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,42,frequency_speculative,16,59.6264,0.0,70,44.17,9.93,2.7605,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,42,shadow_kv,16,56.4346,0.0,70,38.44,6.69,2.4027,estimated
t4,google/gemma-2b-it,2.0,dolly,semantic,42,shadow_kv_plus,16,41.2826,0.0,70,29.49,3.59,1.8429,estimated
